iata_code,latitude,longitude,country_code,country_name,city_code_list,city_name_list
CIK,-15.8199,-140.88699,PF,French Polynesia,FGU,Fangatau Atoll
MKP,62.38266,-140.87925,CA,Canada,YXQ,Beaver Creek
BTI,64.47,-140.7,CA,Canada,YLM,Clinton Creek
WOO,-8.7956,-140.229,PF,French Polynesia,NHV,Nuku Hiva Island
TSG,-15.9922,-140.16499,PF,French Polynesia,FHZ,Fakahina Atoll
TKJ,-9.35,-140.1,PF,French Polynesia,UAP,Ua Pou Airport
MXY,67.57,-139.9,CA,Canada,YOC,Old Crow
MYK,59.54694,-139.72722,US,United States,YAK,Yakutat
HHZ,-8.933,-139.6,PF,French Polynesia,UAH,Ua Huka Airport
TEH,64.06252,-139.42629,CA,Canada,YDA,Dawson City
CYT,61.37111,-139.04056,CA,Canada,YDB,Burwash Landing
RRR,-9.8,-139.03333,PF,French Polynesia,AUQ,Atuona
KGZ,-18.78,-138.853,PF,French Polynesia,VHZ,Vahitahi Atoll
TJN,-14.809458,-138.812811,PF,French Polynesia,PKP,Puka Puka Airport
CZN,-19.28076,-138.78556,PF,French Polynesia,NUK,Nukutavake Island
CKX,-20.82,-138.5,PF,French Polynesia,ZTA,Tureia Airport
ORT,-17.3553,-138.44501,PF,French Polynesia,TKV,Tatakoto Atoll
ICY,60.75216,-137.51082,CA,Canada,YHT,Haines Junction
NAU,-18.31248,-137.02183,PF,French Polynesia,PUK,Atoll Pukarua
EAA,58.2,-136.6,US,United States,CSP,Cape Spencer Coast Guard Heliport
BYA,-18.465861,-136.439706,PF,French Polynesia,REA,Reao Airport
HOI,58.19444,-136.34333,US,United States,ELV,Elfin Cove
FGU,57.96083,-136.2275,US,United States,PEC,Pelican
YXQ,57,-136,US,United States,KBK,Klag Bay
YLM,57.5,-135.917,US,United States,HBC,Hanus Bay
QIS,62.87,-135.9,CA,Canada,XMP,Macmillan Pass
NHV,63.62,-135.9,CA,Canada,YMA,Mayo
FHZ,58.45533,-135.88499,US,United States,GST,Gustavus
UAP,58,-135.7,US,United States,EFB,Eight Fathom Bigh
YOC,57.95,-135.7,US,United States,PFD,Port Frederick
YAK,59.24444,-135.52361,US,United States,HNS,Haines
QOM,58.11,-135.44361,US,United States,HNH,Hoonah
UAH,58.42139,-135.43667,US,United States,EXI,Excursion Inlet
YDA,57.047138,-135.361611,US,United States,SIT,Sitka
QHY,58.29,-135.342,US,United States,HMS,Homeshore
QEB,59.45833,-135.31389,US,United States,SGY,Skagway
YDB,57.78083,-135.21889,US,United States,TKE,Tenakee Springs
AUQ,57.53048,-135.21586,US,United States,FAK,False Island
HIX,57.72,-135.2,US,United States,CBA,Corner Bay
VHZ,60.70955,-135.06727,CA,Canada,YXY,Whitehorse
PKP,68.21913,-135.01071,CA,Canada,LAK,Aklavik
NUK,57.83,-135,US,United States,FRP,Fresh Water Bay
ZTA,57.07,-135,US,United States,HDA,Hidden Falls
TKV,57.51528,-134.94361,US,United States,CYM,Chatham
QNG,58.25,-134.9,US,United States,FNR,Funter Bay Seaplane Base
YHT,57.55,-134.9,US,United States,KLP,Kelp Bay
PUK,-23.079861,-134.890333,PF,French Polynesia,GMR,Totegegie Airport
QGZ,67.43863,-134.88543,CA,Canada,ZFM,Fort McPherson
QKW,57.08,-134.8,US,United States,BNF,Baranof
CSP,58.13,-134.8,US,United States,HWI,Hawk Inlet
QTY,56.38,-134.8,US,United States,LPW,Little Port Walte
REA,56.28,-134.7,US,United States,PTL,Port Armstrong
ELV,56.38,-134.7,US,United States,PWR,Port Walter Seaplane Base
PEC,56.24667,-134.64806,US,United States,PTD,Port Alexander
KBK,57.5,-134.6,US,United States,AGN,Angoon
HBC,58.354972,-134.576278,US,United States,JNU,Juneau
XMP,57.4,-134.3,US,United States,PBK,Pack Creek
YMA,65.983,-134.20444,CA,Canada,YXF,Snake River
BQV,56.87,-134.2,US,United States,SGW,Saginaw Seaplane Base
QOO,56.75,-134.1,US,United States,RWB,Rowan Bay
QNZ,56,-134.1,US,United States,TRP,Tree Point AK US Coast Gd Hpt
GST,56.97583,-133.94722,US,United States,KAE,Kake
EFB,58.49,-133.9,US,United States,TKL,Taku Lodge Seaplane Base
PFD,55.97,-133.8,US,United States,CZP,Cape Pole
HNS,58.35,-133.8,US,United States,CUW,Cube Cove
HNH,68.34986,-133.72181,CA,Canada,YEV,Inuvik
EXI,55.95,-133.7,US,United States,EDA,Edna Bay
SIT,56.28,-133.7,US,United States,WLB,Labouchere Bay
HMS,56.33,-133.7,US,United States,PPV,Port Protection
SGY,57.27,-133.6,US,United States,FIV,Five Finger Coast Guard Heliport
TKE,56.37,-133.6,US,United States,KPB,Point Baker Seaplane Base
FAK,55.78,-133.6,US,United States,PTC,Port Alice
CBA,55.53,-133.6,US,United States,WSB,Steamboat Bay Seaplane Base
YXY,57.4,-133.5,US,United States,HBH,Hobart Bay
LAK,55.99444,-133.46389,US,United States,TKI,Tokeen
FRP,62.2075,-133.375833,CA,Canada,ZFA,Faro
HDA,55.29598,-133.2433,US,United States,KWF,Waterfall
CYM,55.87,-133.2,US,United States,WLN,Little Naukati AK US
FNR,55.85,-133.2,US,United States,WNC,Nichin Cove Seaplane Base
KLP,55.86457,-133.19249,US,United States,NKI,Naukati Bay
GMR,55.47639,-133.14833,US,United States,CGA,Craig
ZFM,56.11581,-133.12296,US,United States,WWP,Whale Pass
BNF,55.55,-133.1,US,United States,KLW,Klawock
HWI,54.23269,-133.03654,CA,Canada,YLA,Langara Island
LPW,69.44472,-133.03422,CA,Canada,YUB,Tuktoyaktuk
PTL,55.07,-133,US,United States,VCB,Nut Tree Airport
PWR,56.8,-133,US,United States,PSG,Petersburg
PTD,56.01389,-132.82778,US,United States,KCC,Coffman Cove
AGN,55.20806,-132.82667,US,United States,HYG,Hydaburg
JNU,54.9,-132.8,US,United States,LIJ,Long Island
PBK,60.172779,-132.742778,CA,Canada,YZW,Teslin
YXF,55.48046,-132.65313,US,United States,HYL,Hollis
SGW,55.68778,-132.52222,US,United States,KTB,Thorne Bay
RWB,55.5,-132.5,US,United States,KXA,Kasaan
TRP,55.35,-132.5,US,United States,POQ,Polk Inlet
KAE,61.98,-132.5,CA,Canada,XRR,Ross River
TKL,61.96667,-132.43333,CA,Canada,YDM,Ross River Airport
CZP,56.23,-132.4,US,United States,AIB,Anita Bay
CUW,55.38,-132.4,US,United States,CBZ,Cabin Creek
YEV,56.47083,-132.37667,US,United States,WRG,Wrangell
EDA,55.2,-132.3,US,United States,DOF,Dora Bay
WLB,55.43,-132.3,US,United States,SCJ,Smith Cove
PPV,55.22,-132.2,US,United States,CIV,Chomley
FIV,55.73,-132.2,US,United States,WMK,Meyers Chuck Seaplane Base
KPB,55.07,-132.2,US,United States,NIE,Niblack
PTC,54.0275,-132.125278,CA,Canada,ZMT,Masset
WSB,55.13,-132.1,US,United States,DLO,Dolomi
HBH,55.12,-132.1,US,United States,PRF,Port Johnson
TKI,52.7651,-132.04227,CA,Canada,YTU,Tasu
ZFA,52.9995,-132.0034,CA,Canada,ZQS,Queen Charlotte Island
KWF,53.24262,-131.82117,CA,Canada,YZP,Sandspit
WLN,55.45,-131.8,US,United States,WDB,Deep Bay
WNC,55.92,-131.8,US,United States,WYB,Yes Bay Lodge Seaplane Base
NKV,55.355556,-131.71375,US,United States,KTN,Ketchikan
NKI,55.59856,-131.64054,US,United States,WLR,Loring
CGA,55.7,-131.6,US,United States,RTE,Marguerite Bay Airport
WWP,55.13083,-131.57806,US,United States,MTM,Metlakatla
KLW,55.04244,-131.57223,US,United States,ANN,Annette Island
YLA,55.77,-131.5,US,United States,FIC,Fire Cove
YUB,55.46,-131.3,US,United States,HCB,Shoal Cove
VCB,57.90226,-131.16028,CA,Canada,YTX,Telegraph Creek
PSG,56.68007,-131.08715,CA,Canada,YBM,Bronson Creek
KCC,51.93739,-131.01694,CA,Canada,YCJ,Cape St James
HYG,54.29444,-130.88004,CA,Canada,YTI,Triple Islands
LIJ,54.28611,-130.44472,CA,Canada,YPR,Prince Rupert
YZW,53.79561,-130.4381,CA,Canada,YKK,Kitkatla
HYL,54.56241,-130.43123,CA,Canada,YPI,Port Simpson
KTB,56.96633,-130.27071,CA,Canada,YBO,Bob Quinn Lake
KXA,55.92,-130.1,US,United States,WHD,Hyder Seaplane Base
POQ,58.42509,-130.02354,CA,Canada,YDL,Dease Lake
XRR,55.93289,-129.98728,CA,Canada,ZST,Stewart
YDM,55.47185,-129.49516,CA,Canada,ZAA,Alice Arm
AIB,53.42498,-129.25424,CA,Canada,YTB,Hartley Bay
CBZ,60.116389,-128.8225,CA,Canada,YQH,Watson Lake
WRG,66.24066,-128.6478,CA,Canada,YGH,Fort Good Hope
DOF,54.51634,-128.60345,CA,Canada,YXT,Terrace
SCJ,52.594,-128.52103,CA,Canada,YKT,Klemtu
CIV,61.96309,-128.21783,CA,Canada,TNS,Tungsten
WMK,52.18193,-128.15526,CA,Canada,ZEL,Bella Bella
NIE,51.73686,-128.1241,CA,Canada,YHC,Stirling Island
ZMT,52.14808,-128.09222,CA,Canada,YSX,Shearwater
DLO,52.05104,-128.09016,CA,Canada,YDX,Doc Creek Waterdrome
PRF,53.55877,-127.94643,CA,Canada,XKO,Kemano
YTU,50.91689,-127.93716,CA,Canada,YBH,Bull Harbour
ZQS,51.85801,-127.87208,CA,Canada,ZNU,Namu
YZP,52.35184,-127.69806,CA,Canada,ZOF,Ocean Falls
WDB,50.69962,-127.41985,CA,Canada,YZT,Port Hardy
WYB,51.68291,-127.26063,CA,Canada,YRN,Rivers Inlet
KTN,54.824722,-127.182778,CA,Canada,YYD,Smithers
WFB,57.20455,-127.09242,CA,Canada,YTC,Sturdee
WLR,50.58716,-127.08053,CA,Canada,YMP,Port McNeill
RTE,52.81786,-126.96882,CA,Canada,YRD,Kimsquit
MTM,50.58293,-126.91979,CA,Canada,YAL,Alert Bay
ANN,65.28201,-126.8329,CA,Canada,YVQ,Norman Wells
FIC,50.88457,-126.83175,CA,Canada,YTG,Sullivan Bay
HCB,54.43808,-126.77789,CA,Canada,ZHO,Houston
YTX,50.84015,-126.77261,CA,Canada,YGN,Greenway Sound
YJO,52.37183,-126.7539,CA,Canada,QBC,Bella Coola
YBM,49.92526,-126.6549,CA,Canada,ZTS,Tahsis
YCJ,49.68729,-126.54242,CA,Canada,YNK,Nootka Sound
YTI,67.04331,-126.08751,CA,Canada,YCK,Colville Lake
YPR,54.376389,-125.951389,CA,Canada,YPZ,Burns Lake
YKK,49.15536,-125.91019,CA,Canada,YAZ,Tofino
YPI,50.67677,-125.7251,CA,Canada,KNV,Knights Inlet
XDW,64.90171,-125.57407,CA,Canada,ZFN,Tulita
ZSW,52.46681,-125.31628,CA,Canada,YAA,Anahim Lake
YBO,49.95083,-125.27083,CA,Canada,YBL,Campbell River
WHD,71.98409,-125.2463,CA,Canada,YSY,Sachs Harbour
YDL,50.06182,-125.23539,CA,Canada,YQJ,April Point Waterdrome
ZST,48.83306,-125.14136,CA,Canada,YBF,Bamfield
ZAA,50.40995,-125.13522,CA,Canada,YRR,Stuart Island
YTB,49.68657,-124.9936,CA,Canada,YCA,Courtenay
YQH,50.06634,-124.98617,CA,Canada,YMU,Mansons Landing
QDY,50.01908,-124.98476,CA,Canada,YCF,Cortes Bay
YGH,50.05874,-124.98167,CA,Canada,YGE,Gorge Harbour
YXT,49.68294,-124.93613,CA,Canada,YQQ,Comox
QMS,50.0659,-124.93348,CA,Canada,YSZ,Squirrel Cove
YKT,49.31933,-124.92979,CA,Canada,YPB,Port Alberni
TNS,50.12323,-124.84045,CA,Canada,YRC,Refuge Cove
ZEL,55.78314,-124.70325,CA,Canada,YGS,Germansen Landing
YHC,49.79456,-124.62253,CA,Canada,XBB,Blubber Bay
YSX,47.95,-124.6,US,United States,UIL,Quillayute
YDX,49.84962,-124.53612,CA,Canada,YPW,Powell River
XKO,49.7,-124.5,CA,Canada,YGB,Gillies Bay
YBH,49.34783,-124.44231,CA,Canada,XQU,Qualicum Beach
ZNU,42.40733,-124.42177,US,United States,GOL,Gold Beach
ZOF,43.08658,-124.40879,US,United States,BDY,Bandon
YZT,50.18,-124.4,CA,Canada,WPL,Powell Lake
YRN,49.30744,-124.32142,CA,Canada,XPB,Parksville Railway Station
YYD,42.05,-124.3,US,United States,BOK,Brookings
YTC,43.417103,-124.246019,US,United States,OTH,North Bend
YMP,41.780158,-124.236533,US,United States,CEC,Crescent City
YRD,40.80207,-124.16367,US,United States,EKA,Eureka
YAL,51.6275,-124.14413,CA,Canada,CJH,Chilko Lake
YVQ,40.97164,-124.10709,US,United States,ACV,Arcata
YTG,43.98,-124.1,US,United States,FMU,Florence Municipal Airport
ZHO,44.58,-124.1,US,United States,ONP,Newport
QJP,69.36169,-124.07487,CA,Canada,YPC,Paulatuk
YGN,49.61605,-124.02749,CA,Canada,YPT,Pender Harbour
QBC,51.83,-124,CA,Canada,XHS,Chemainus BC CA Railway Statio
ZTS,45.2,-124,US,United States,PFC,Pacific City
YEP,46.971194,-123.936556,US,United States,HQM,Hoquiam
YNK,49.16634,-123.93601,CA,Canada,YCD,Nanaimo
YCK,46.17,-123.9,US,United States,AST,Clatsop County Airport
YPZ,40.72,-123.9,US,United States,NLN,Kneeland Airport
YTP,48.99537,-123.81716,CA,Canada,XEH,Ladysmith
YAZ,39.44572,-123.80529,US,United States,FOB,Fort Bragg
KNV,49.16633,-123.8027,CA,Canada,SYF,Gabriola Island=Silva Bay
ZFN,49.47,-123.8,CA,Canada,YHS,Sechelt
YAA,42.42,-123.8,US,United States,OTK,Tillamook
YBL,48.78,-123.7,CA,Canada,DUQ,Duncan
YHH,48.78,-123.7,CA,Canada,YZL,Liard River
YSY,48.99964,-123.68597,CA,Canada,YBQ,Thetis Island
YQJ,48.65055,-123.64494,CA,Canada,XFM,Shawnigan Lake
YBF,48.81633,-123.61936,CA,Canada,YAQ,Maple Bay
YIG,48.85342,-123.50032,CA,Canada,YGG,Ganges
YRR,60.25,-123.5,CA,Canada,YJF,Fort Liard
YCA,48.120194,-123.499694,US,United States,CLM,Port Angeles
YMU,63.25001,-123.498,CA,Canada,YWY,Wrigley
YCF,48.93294,-123.45265,CA,Canada,YMF,Galiano Island
YGE,65.21054,-123.43569,CA,Canada,YWJ,Deline
YQQ,48.646944,-123.425833,CA,Canada,YYJ,Victoria
YSZ,48.43569,-123.41174,CA,Canada,YPF,Esquimalt
YPB,42.51,-123.4,US,United States,GTP,Grants Pass
YRC,43.23,-123.4,US,United States,RBG,Roseburg Municipal Airport
YDS,48.08148,-123.39796,US,United States,NOW,Lawson Airpark
YGS,48.85528,-123.30531,CA,Canada,YAV,Mayne Island=Miners Bay
XBB,44.5,-123.3,US,United States,CVO,Corvallis
UIL,48.74764,-123.23128,CA,Canada,YBW,Bedwell Harbour
YPW,44.124583,-123.211972,US,United States,EUG,Eugene
YGB,39.15017,-123.20778,US,United States,UKI,Ukiah
XQU,48.7,-123.2,US,United States,SSW,Stuart Island WA US Airpark
GOL,48.79581,-123.18172,CA,Canada,YAJ,Saturna Island
BDY,49.19489,-123.17923,CA,Canada,YVR,Vancouver
WPL,48.60815,-123.15963,US,United States,RCE,Roche Harbor
XPB,49.70017,-123.15597,CA,Canada,YSE,Squamish
BOK,45.194444,-123.135944,US,United States,MMV,Mc Minnville Municipal Airport
OTH,48.07954,-123.10184,US,United States,SQV,Sequim
CEC,47.21509,-123.10071,US,United States,SHN,Shelton
EKA,50.4,-123.1,CA,Canada,YYA,Big Bay
CJH,48.52621,-123.02518,US,United States,FRD,Friday Harbor
ACV,48.7026,-123.02491,US,United States,WDN,Waldron Island
FMU,49.074167,-123.012222,DK,Denmark,EBJ,Esbjerg
ONP,48.61702,-123.00499,US,United States,DHB,Deer Harbor Bay
YPC,44.909528,-123.0025,US,United States,SLE,McNary Field
YPT,48.59682,-123.00033,US,United States,CKR,Crane Island
XHS,46.68,-123,US,United States,CLS,Chehalis
PFC,45.52,-123,US,United States,HIO,Portland-Hillsboro Airport
HQM,50.10808,-122.99048,CA,Canada,YAE,Alta Lake
YCD,50.1164,-122.96946,CA,Canada,YWS,Whistler
ZNA,48.61799,-122.95675,US,United States,WSX,West Sound
AST,59.2403,-122.923,CA,Canada,DKL,Kiwigana Lodge Heliport
NLN,49.20678,-122.91092,CA,Canada,YBD,New Westminster
XEH,48.70816,-122.91074,US,United States,ESD,Eastsound
FOB,46.969406,-122.902544,US,United States,OLM,Olympia
SYF,46.15,-122.9,US,United States,KLS,Kelso-Longview Airport
YHS,46.12,-122.9,US,United States,LOG,Longview WA US
OTK,48.48,-122.9,US,United States,LPS,Lopez Island Airport
DUQ,48.64871,-122.87602,US,United States,RSJ,Rosario
YZL,42.32652,-122.87559,US,United States,MFR,Medford
YBQ,48.49009,-122.83168,US,United States,CWS,Center Island
XFM,48.49983,-122.81378,US,United States,DTR,Decatur Island
YAQ,46.47733,-122.80706,US,United States,TDO,South Lewis County Airport
YGG,39.04075,-122.80063,US,United States,CKE,Clear Lake
YJF,48.97,-122.8,US,United States,BWS,Blaine
CLM,48.58,-122.8,US,United States,BYW,Blakely Island Airport
YWY,48.12,-122.8,US,United States,TWD,Port Townsend
YSQ,38.52,-122.8,US,United States,STS,Sonoma County Airport
YMF,45.25401,-122.76371,US,United States,UAO,Aurora State Airport
YWJ,47.49275,-122.76243,US,United States,PWT,Bremerton
YYJ,53.9166,-122.75301,CA,Canada,YXS,Prince George
YPF,58.80533,-122.7002,CA,Canada,YYE,Fort Nelson
GTP,42.19,-122.7,US,United States,AHM,Ashland Municipal Airport-Sumner Parker Field
RBG,47.73,-122.7,US,United States,PUL,Poulsbo
NOW,48.2926,-122.67628,US,United States,NUW,Whidbey Island
YWH,45.52345,-122.67621,US,United States,PDX,Portland
YAV,48.25149,-122.6735,US,United States,ODW,Oak Harbor
QWY,54.278,-122.6627,CA,Canada,IUM,Summit Lake
CVO,49.10107,-122.65883,CA,Canada,YLY,Langley
YBW,45.62123,-122.65732,US,United States,VUO,Pearson Airpark
EUG,41.73542,-122.63447,US,United States,RKC,Yreka
UKI,48.5126,-122.61267,US,United States,OTS,Anacortes
SSW,47.079217,-122.580783,US,United States,TIW,Tacoma
YAJ,38.10742,-122.5697,US,United States,NOT,Novato
YVR,41.73044,-122.54355,US,United States,SIY,Montague
RCE,48.792694,-122.537528,US,United States,BLI,Bellingham
YSE,37.97353,-122.53109,US,United States,SRF,San Rafael
MMV,53.026112,-122.510278,CA,Canada,YQZ,Quesnel
CXH,37.48,-122.5,US,United States,HAF,Half Moon Bay Airport
SQV,37.85,-122.5,US,United States,JMC,Sausalito
SHN,37.77493,-122.41942,US,United States,SFO,San Francisco
YYA,37.62,-122.4,US,United States,OAK,Oakland
XEA,40.58,-122.4,US,United States,RDD,Redding
FRD,45.53,-122.4,US,United States,TTD,Troutdale
WDN,49.02529,-122.37735,CA,Canada,YXX,Abbotsford
ZBB,47.62799,-122.33933,US,United States,SEA,Seattle
FBS,37.8,-122.3,US,United States,NGZ,Alameda Naval Air Station
DHB,48.42,-122.3,US,United States,MVW,Bay View Airport
SLE,37.95,-122.3,US,United States,JBK,Berkeley CA US
CKR,41.32,-122.3,US,United States,MHS,Mount Shasta
CLS,40.15,-122.3,US,United States,RBL,Red Bluff
HIO,37.48,-122.3,US,United States,SQL,San Carlos
YDT,38.29714,-122.28553,US,United States,APC,Napa
YAE,47.906342,-122.281564,US,United States,PAE,Snohomish County Airport (Paine Field)
YWS,47.75482,-122.25929,US,United States,KEH,Kenmore
WSX,59.4608,-122.258,CA,Canada,DHO,Horn River Heliport
DKL,47.48288,-122.21707,US,United States,RNT,Renton
YBD,38.12,-122.2,US,United States,VLO,Vallejo
ESD,39.52,-122.2,US,United States,WLW,Willows
OLM,52.14153,-122.14451,CA,Canada,YWL,Williams Lake
KLS,37.44188,-122.14302,US,United States,PAO,Palo Alto
LOG,37.67,-122.1,US,United States,HWD,Hayward Air Terminal Airport
LPS,37.38605,-122.08385,US,United States,NUQ,Mountain View
RSJ,37.98937,-122.05802,US,United States,CCR,Concord
MFR,38.24936,-122.03997,US,United States,SUU,Fairfield
CWS,34.98,-122,US,United States,EHD,Pseudo city
DTR,37.35,-122,US,United States,ZSM,Santa Clara CA US Bus Station
TDO,36.97,-122,US,United States,SRU,Santa Cruz CA US Skypark
CKE,56.03388,-121.98635,CA,Canada,YNH,Hudson's Hope
BWS,49.16638,-121.95257,CA,Canada,YCW,Chilliwack
BYW,37.3626,-121.929022,US,United States,SJC,San Jose
TWD,39.8,-121.9,US,United States,CIC,Chico
STS,42.58,-121.9,US,United States,CHZ,Chiloquin
UAO,37.71,-121.9,US,United States,JBS,Pleasanton CA US Hacienda Bus
PWT,45.66984,-121.89064,US,United States,CZK,Cascade Locks
YXS,36.587,-121.842944,US,United States,MRY,Monterey
XDV,37.68,-121.8,US,United States,LVK,Livermore
YYE,36.92,-121.8,US,United States,WVI,Watsonville
AHM,42.22487,-121.78167,US,United States,LMT,Klamath Falls
PUL,55.7,-121.7,CA,Canada,YCQ,Chetwynd
NUW,59.2336,-121.691,CA,Canada,DCP,Cabin Plant Heliport
PDX,36.67774,-121.6555,US,United States,SNS,Salinas
ODW,39.48,-121.6,US,United States,OVE,Oroville
IUM,55.2,-121.6,CA,Canada,TUX,Tumbler Ridge
YLY,38.695417,-121.590778,US,United States,SAC,Sacramento
VUO,39.097772,-121.569825,US,United States,MYV,Marysville
RKC,38.58,-121.5,US,United States,BLU,Blue Canyon-Nyack Airport
OTS,43.8757,-121.45574,US,United States,SUO,Sunriver
GRF,36.85245,-121.4016,US,United States,HLI,Hollister
TIW,51.74983,-121.35266,CA,Canada,ZMH,108 Mile Ranch
NOT,61.86269,-121.35159,CA,Canada,YFS,Fort Simpson
ROF,51.736111,-121.332778,US,United States,MKE,Milwaukee
BLI,50.77381,-121.32133,CA,Canada,YZA,Ashcroft
SRF,47.23,-121.2,US,United States,ESW,Easton State Airport
SIY,36,-121.2,US,United States,HGT,Jolon
YQZ,45.6,-121.2,US,United States,DLS,The Dalles
HAF,44.27262,-121.17392,US,United States,RDM,Redmond
JMC,44.66506,-121.14964,US,United States,MDJ,Madras
JSG,36.21274,-121.12603,US,United States,KIC,King City
TCM,38.9,-121.1,US,United States,AUN,Auburn
SFO,37.4,-121.1,US,United States,NRC,Crows Landing
WCC,37.6391,-120.99688,US,United States,MOD,Modesto
JCC,39.94,-120.9,US,United States,GNF,Gansner Field
JCE,37.07,-120.9,US,United States,LSN,Los Banos
BZF,44.3,-120.9,US,United States,PRZ,Prineville
EMB,56.24988,-120.85292,CA,Canada,YXJ,Fort St. John
TTD,50.12,-120.8,CA,Canada,YMB,Merritt
RDD,37.76,-120.8,US,United States,ODC,Oakdale Airport
YXX,38.72,-120.8,US,United States,PVF,Placerville
LKE,65.83373,-120.75341,CA,Canada,DAS,Great Bear Lake
SEA,35.8147,-120.744,US,United States,SYL,San Miguel
BFI,35.32636,-120.74351,US,United States,CSL,San Luis Obispo
NGZ,40.4,-120.7,US,United States,SVE,Susanville
MVW,56.17,-120.7,US,United States,TWE,Taylor AK US
JBK,35.62664,-120.691,US,United States,PRB,Paso Robles
MHS,39.71,-120.6,US,United States,PYS,Paradise Skypark
RBL,37.380481,-120.568189,US,United States,MCE,Merced
SQL,46.99651,-120.54785,US,United States,ELN,Ellensburg
APC,56.19037,-120.51092,CA,Canada,YZC,Beatton River Provincial Park
PAE,34.67,-120.5,US,United States,LPC,Lompoc
OAK,46.67,-120.5,US,United States,YKM,Yakima
KEH,34.898917,-120.457444,US,United States,SMX,Santa Maria
DHO,39.82,-120.4,US,United States,NVN,Beckwourth
RNT,38.03,-120.4,US,United States,COA,Columbia Airport
VLO,50.72,-120.4,CA,Canada,YKA,Kamloops
WLW,42.17,-120.4,US,United States,LKV,Lakeview
YWL,36.13968,-120.36015,US,United States,CLG,Coalinga
PAO,47.42346,-120.31035,US,United States,EAT,Wenatchee
HWD,55.7666,-120.23616,CA,Canada,YDQ,Dawson Creek
NUQ,40.27,-120.2,US,United States,AHC,Herlong
CCR,50.16465,-120.19798,CA,Canada,DGF,Douglas Lake
SUU,39.32796,-120.18325,US,United States,TKF,Truckee
EHD,34.62,-120.1,US,United States,RBK,French Valley Airport
ZSM,36.95,-120.1,US,United States,MAE,Madera
SRU,34.62,-120.1,US,United States,SQA,Santa Ynez
IAT,37.51,-120,US,United States,RMY,Mariposa-Yosemite Airport
YNH,38.893881,-119.995336,US,United States,TVL,South Lake Tahoe
YCW,36.32559,-119.94837,US,United States,NLC,Lemoore
SJC,34.06032,-119.91515,US,United States,SBA,Santa Barbara
CIC,39.52963,-119.8138,US,United States,RNO,Reno
CHZ,36.73,-119.8,US,United States,FAT,Fresno
JBS,39.1638,-119.7674,US,United States,CSN,Carson City
RHV,38.95407,-119.76573,US,United States,MEV,Minden
ZJO,36.31828,-119.62957,US,United States,HJO,Hanford Municipal Airport
CZK,49.46306,-119.60222,CA,Canada,YYF,Penticton
MRY,36.1,-119.6,US,United States,CRO,Corcoran
LVK,37.85,-119.6,US,United States,OYS,Yosemite Ntl Park
